;Scopy version,f4beeb1
;Exported on,Wednesday October 09/10/2024
;Device,M2K
;Nr of samples,2048
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
191,93261.7,1.21696e-05,1.48214e-06
192,93750,1.2014e-05,1.48222e-06
193,94238.3,1.2324e-05,1.46958e-06
194,94726.6,1.22626e-05,1.45937e-06
195,95214.8,1.23896e-05,1.44508e-06
196,95703.1,1.2379e-05,1.44056e-06
197,96191.4,1.26504e-05,1.4696e-06
198,96679.7,1.23684e-05,1.4344e-06
199,97168,1.20372e-05,1.40087e-06
200,97656.3,1.2518e-05,1.41814e-06
201,98144.5,1.25837e-05,1.47322e-06
202,98632.8,1.25252e-05,1.46182e-06
203,99121.1,1.26271e-05,1.44978e-06
204,99609.4,1.23814e-05,1.50143e-06
205,100098,1.1891e-05,1.50719e-06
206,100586,1.19866e-05,1.43419e-06
207,101074,1.2183e-05,1.39955e-06
208,101563,1.19804e-05,1.47448e-06
209,102051,1.16878e-05,1.52627e-06
210,102539,1.2502e-05,1.50589e-06
211,103027,1.29108e-05,1.42602e-06
212,103516,1.22452e-05,1.45447e-06
213,104004,1.20931e-05,1.55423e-06
214,104492,1.17438e-05,1.55234e-06
215,104980,1.16428e-05,1.474e-06
216,105469,1.25531e-05,1.45192e-06
217,105957,1.28421e-05,1.54802e-06
218,106445,1.2307e-05,1.54347e-06
219,106934,1.18853e-05,1.52722e-06
220,107422,1.23505e-05,1.53702e-06
221,107910,1.2386e-05,1.50409e-06
222,108398,1.24604e-05,1.4203e-06
223,108887,1.27759e-05,1.36389e-06
224,109375,1.28322e-05,1.39524e-06
225,109863,1.25937e-05,1.43625e-06
226,110352,1.29762e-05,1.5057e-06
227,110840,1.37104e-05,1.54177e-06
228,111328,1.30509e-05,1.52634e-06
229,111816,1.24953e-05,1.52704e-06
230,112305,1.26183e-05,1.53444e-06
231,112793,1.26228e-05,1.54365e-06
232,113281,1.25204e-05,1.45594e-06
233,113770,1.25146e-05,1.3863e-06
234,114258,1.26682e-05,1.3711e-06
235,114746,1.30628e-05,1.39452e-06
236,115234,1.34764e-05,1.45705e-06
237,115723,1.30882e-05,1.51686e-06
238,116211,1.28942e-05,1.49637e-06
239,116699,1.30359e-05,1.48926e-06
240,117188,1.28329e-05,1.49845e-06
241,117676,1.26656e-05,1.38835e-06
242,118164,1.26606e-05,1.34047e-06
243,118652,1.25489e-05,1.3739e-06
244,119141,1.24583e-05,1.35393e-06
245,119629,1.3164e-05,1.3475e-06
246,120117,1.35654e-05,1.44153e-06
247,120605,1.3157e-05,1.42679e-06
248,121094,1.28596e-05,1.38421e-06
249,121582,1.24234e-05,1.38587e-06
250,122070,1.22884e-05,1.41493e-06
251,122559,1.25413e-05,1.42015e-06
252,123047,1.30086e-05,1.40905e-06
253,123535,1.33426e-05,1.40087e-06
254,124023,1.34134e-05,1.44859e-06
255,124512,1.3041e-05,1.47373e-06
256,125000,1.29635e-05,1.44783e-06
257,125488,1.3094e-05,1.41897e-06
258,125977,1.29669e-05,1.41967e-06
259,126465,1.32366e-05,1.40531e-06
260,126953,1.31055e-05,1.42263e-06
261,127441,1.25649e-05,1.40788e-06
262,127930,1.20791e-05,1.36331e-06
263,128418,1.15414e-05,1.38829e-06
264,128906,1.20046e-05,1.45876e-06
265,129395,1.28431e-05,1.52729e-06
266,129883,1.25071e-05,1.54001e-06
267,130371,1.23219e-05,1.50604e-06
268,130859,1.25009e-05,1.47271e-06
269,131348,1.24266e-05,1.492e-06
270,131836,1.25425e-05,1.47563e-06
271,132324,1.25759e-05,1.45318e-06
272,132813,1.21945e-05,1.46438e-06
273,133301,1.2215e-05,1.43205e-06
274,133789,1.24367e-05,1.4251e-06
275,134277,1.29463e-05,1.47876e-06
276,134766,1.32287e-05,1.51739e-06
277,135254,1.2846e-05,1.54151e-06
278,135742,1.2177e-05,1.52123e-06
279,136230,1.18564e-05,1.50247e-06
280,136719,1.21114e-05,1.51326e-06
281,137207,1.23879e-05,1.47057e-06
282,137695,1.24895e-05,1.40998e-06
283,138184,1.22883e-05,1.40474e-06
284,138672,1.19377e-05,1.41891e-06
285,139160,1.21304e-05,1.4001e-06
286,139648,1.26137e-05,1.4704e-06
287,140137,1.241e-05,1.52863e-06
288,140625,1.1905e-05,1.54214e-06
289,141113,1.17641e-05,1.50554e-06
290,141602,1.14045e-05,1.43333e-06
291,142090,1.1232e-05,1.40199e-06
292,142578,1.20586e-05,1.42054e-06
293,143066,1.26274e-05,1.43322e-06
294,143555,1.20535e-05,1.39603e-06
295,144043,1.18304e-05,1.44058e-06
296,144531,1.20654e-05,1.52414e-06
297,145020,1.20965e-05,1.59857e-06
298,145508,1.23148e-05,1.56082e-06
299,145996,1.24383e-05,1.38893e-06
300,146484,1.24839e-05,1.39843e-06
301,146973,1.24968e-05,1.51342e-06
302,147461,1.18504e-05,1.5604e-06
303,147949,1.15019e-05,1.46191e-06
304,148438,1.216e-05,1.41418e-06
305,148926,1.29216e-05,1.41075e-06
306,149414,1.31911e-05,1.38998e-06
307,149902,1.28106e-05,1.37038e-06
308,150391,1.24011e-05,1.37966e-06
309,150879,1.23553e-05,1.42379e-06
310,151367,1.1864e-05,1.47844e-06
311,151855,1.22157e-05,1.44973e-06
312,152344,1.2603e-05,1.46581e-06
313,152832,1.25204e-05,1.47656e-06
314,153320,1.23704e-05,1.47467e-06
315,153809,1.26024e-05,1.47186e-06
316,154297,1.27698e-05,1.45542e-06
317,154785,1.27914e-05,1.44225e-06
318,155273,1.25219e-05,1.43292e-06
319,155762,1.25336e-05,1.43098e-06
320,156250,1.2604e-05,1.3572e-06
321,156738,1.22582e-05,1.34946e-06
322,157227,1.24144e-05,1.37502e-06
323,157715,1.25088e-05,1.36716e-06
324,158203,1.26657e-05,1.39447e-06
325,158691,1.25633e-05,1.44462e-06
326,159180,1.19952e-05,1.49001e-06
327,159668,1.21934e-05,1.46851e-06
328,160156,1.2482e-05,1.4646e-06
329,160645,1.23531e-05,1.45578e-06
330,161133,1.27349e-05,1.4613e-06
331,161621,1.27551e-05,1.45084e-06
332,162109,1.23268e-05,1.43992e-06
333,162598,1.24578e-05,1.45037e-06
334,163086,1.23461e-05,1.45462e-06
335,163574,1.23544e-05,1.5003e-06
336,164063,1.21542e-05,1.52174e-06
337,164551,1.30732e-05,1.52664e-06
338,165039,1.34846e-05,1.50777e-06
339,165527,1.3039e-05,1.41751e-06
340,166016,1.30682e-05,1.36106e-06
341,166504,1.28477e-05,1.37832e-06
342,166992,1.22427e-05,1.43911e-06
343,167480,1.26401e-05,1.45537e-06
344,167969,1.30246e-05,1.4485e-06
345,168457,1.26199e-05,1.42678e-06
346,168945,1.20224e-05,1.43401e-06
347,169434,1.16929e-05,1.46748e-06
348,169922,1.16224e-05,1.49123e-06
349,170410,1.20064e-05,1.4812e-06
350,170898,1.24983e-05,1.44305e-06
351,171387,1.21825e-05,1.45136e-06
352,171875,1.22224e-05,1.52363e-06
353,172363,1.28703e-05,1.50046e-06
354,172852,1.32334e-05,1.47466e-06
355,173340,1.26789e-05,1.41506e-06
356,173828,1.22858e-05,1.41984e-06
357,174316,1.23154e-05,1.44281e-06
358,174805,1.25312e-05,1.4123e-06
359,175293,1.22933e-05,1.46833e-06
360,175781,1.20004e-05,1.52284e-06
361,176270,1.21292e-05,1.52901e-06
362,176758,1.2048e-05,1.50195e-06
363,177246,1.21025e-05,1.44006e-06
364,177734,1.25169e-05,1.38776e-06
365,178223,1.27811e-05,1.41891e-06
366,178711,1.29164e-05,1.50065e-06
367,179199,1.27037e-05,1.53681e-06
368,179688,1.26286e-05,1.4792e-06
369,180176,1.27997e-05,1.44587e-06
370,180664,1.25427e-05,1.40633e-06
371,181152,1.2258e-05,1.39388e-06
372,181641,1.21686e-05,1.45682e-06
373,182129,1.2466e-05,1.49417e-06
374,182617,1.30435e-05,1.50996e-06
375,183105,1.31784e-05,1.49128e-06
376,183594,1.3227e-05,1.46325e-06
377,184082,1.30641e-05,1.44922e-06
378,184570,1.30157e-05,1.44871e-06
379,185059,1.27841e-05,1.48904e-06
380,185547,1.2573e-05,1.48469e-06
381,186035,1.28946e-05,1.48585e-06
382,186523,1.29499e-05,1.45651e-06
383,187012,1.24737e-05,1.39949e-06
384,187500,1.26326e-05,1.42847e-06
385,187988,1.26435e-05,1.45337e-06
386,188477,1.21461e-05,1.47382e-06
387,188965,1.16118e-05,1.46397e-06
388,189453,1.18209e-05,1.44388e-06
389,189941,1.24518e-05,1.44919e-06
390,190430,1.21957e-05,1.4357e-06
391,190918,1.22987e-05,1.43602e-06
392,191406,1.28447e-05,1.4456e-06
393,191895,1.31991e-05,1.4168e-06
394,192383,1.30433e-05,1.42537e-06
395,192871,1.28308e-05,1.38591e-06
396,193359,1.28005e-05,1.35789e-06
397,193848,1.27056e-05,1.36816e-06
398,194336,1.21854e-05,1.4329e-06
399,194824,1.15723e-05,1.54229e-06
400,195313,1.12379e-05,1.5192e-06
401,195801,1.16995e-05,1.46938e-06
402,196289,1.24561e-05,1.45081e-06
403,196777,1.28627e-05,1.40482e-06
404,197266,1.27447e-05,1.46767e-06
405,197754,1.20017e-05,1.52978e-06
406,198242,1.17219e-05,1.50727e-06
407,198730,1.23378e-05,1.45485e-06
408,199219,1.20208e-05,1.45852e-06
409,199707,1.16617e-05,1.46372e-06
410,200195,1.22049e-05,1.49293e-06
411,200684,1.27847e-05,1.50121e-06
412,201172,1.30905e-05,1.4339e-06
413,201660,1.32229e-05,1.4774e-06
414,202148,1.29842e-05,1.46981e-06
415,202637,1.28114e-05,1.49372e-06
416,203125,1.28014e-05,1.50447e-06
417,203613,1.27421e-05,1.421e-06
418,204102,1.24657e-05,1.36527e-06
419,204590,1.23934e-05,1.42862e-06
420,205078,1.24679e-05,1.51837e-06
421,205566,1.23031e-05,1.50869e-06
422,206055,1.19543e-05,1.50135e-06
423,206543,1.18273e-05,1.45813e-06
424,207031,1.21006e-05,1.39616e-06
425,207520,1.27365e-05,1.37483e-06
426,208008,1.3352e-05,1.39877e-06
427,208496,1.3173e-05,1.45112e-06
428,208984,1.2502e-05,1.4204e-06
429,209473,1.23742e-05,1.39511e-06
430,209961,1.25489e-05,1.41592e-06
431,210449,1.24878e-05,1.42994e-06
432,210938,1.21349e-05,1.4112e-06
433,211426,1.14577e-05,1.43058e-06
434,211914,1.12343e-05,1.42768e-06
435,212402,1.13374e-05,1.42832e-06
436,212891,1.16817e-05,1.42748e-06
437,213379,1.21044e-05,1.38808e-06
438,213867,1.24298e-05,1.32232e-06
439,214355,1.25442e-05,1.28456e-06
440,214844,1.26836e-05,1.28188e-06
441,215332,1.27977e-05,1.33932e-06
442,215820,1.24921e-05,1.43292e-06
443,216309,1.25617e-05,1.47143e-06
444,216797,1.29241e-05,1.45847e-06
445,217285,1.3131e-05,1.44955e-06
446,217773,1.28238e-05,1.48573e-06
447,218262,1.23936e-05,1.56762e-06
448,218750,1.23415e-05,1.55952e-06
449,219238,1.21573e-05,1.47184e-06
450,219727,1.20971e-05,1.44046e-06
451,220215,1.20001e-05,1.47443e-06
452,220703,1.24331e-05,1.53707e-06
453,221191,1.25067e-05,1.51628e-06
454,221680,1.20675e-05,1.45577e-06
455,222168,1.22986e-05,1.46028e-06
456,222656,1.23579e-05,1.48373e-06
457,223145,1.25412e-05,1.46959e-06
458,223633,1.23002e-05,1.42474e-06
459,224121,1.20929e-05,1.39749e-06
460,224609,1.23958e-05,1.46215e-06
461,225098,1.25412e-05,1.47093e-06
462,225586,1.25477e-05,1.41553e-06
463,226074,1.25476e-05,1.45921e-06
464,226563,1.29071e-05,1.42766e-06
465,227051,1.26099e-05,1.37685e-06
466,227539,1.24925e-05,1.4172e-06
467,228027,1.27113e-05,1.44346e-06
468,228516,1.28559e-05,1.37098e-06
469,229004,1.30853e-05,1.4138e-06
470,229492,1.27128e-05,1.48617e-06
471,229980,1.20978e-05,1.50158e-06
472,230469,1.17294e-05,1.47742e-06
473,230957,1.19538e-05,1.43572e-06
474,231445,1.19052e-05,1.41695e-06
475,231934,1.20729e-05,1.42824e-06
476,232422,1.23657e-05,1.44953e-06
477,232910,1.22089e-05,1.45605e-06
478,233398,1.25388e-05,1.40833e-06
479,233887,1.28676e-05,1.37095e-06
480,234375,1.25007e-05,1.37497e-06
481,234863,1.21942e-05,1.39714e-06
482,235352,1.23592e-05,1.51928e-06
483,235840,1.2663e-05,1.59479e-06
484,236328,1.28812e-05,1.53817e-06
485,236816,1.27037e-05,1.45313e-06
486,237305,1.23304e-05,1.41299e-06
487,237793,1.24173e-05,1.3816e-06
488,238281,1.28813e-05,1.38505e-06
489,238770,1.30004e-05,1.39142e-06
490,239258,1.27153e-05,1.3928e-06
491,239746,1.20983e-05,1.47222e-06
492,240234,1.21689e-05,1.50607e-06
493,240723,1.22899e-05,1.49808e-06
494,241211,1.21696e-05,1.52195e-06
495,241699,1.25177e-05,1.50575e-06
496,242188,1.28614e-05,1.4782e-06
497,242676,1.24407e-05,1.5158e-06
498,243164,1.18972e-05,1.55674e-06
499,243652,1.18105e-05,1.54784e-06
