;Scopy version,f4beeb1
;Exported on,Wednesday October 09/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
293,71533.2,1.31095e-05,1.41512e-06
294,71777.3,1.30782e-05,1.47187e-06
295,72021.5,1.33618e-05,1.52566e-06
296,72265.6,1.28069e-05,1.45332e-06
297,72509.8,1.26572e-05,1.40103e-06
298,72753.9,1.31435e-05,1.38522e-06
299,72998,1.29154e-05,1.36552e-06
300,73242.2,1.26611e-05,1.40252e-06
301,73486.3,1.26151e-05,1.43573e-06
302,73730.5,1.25398e-05,1.50159e-06
303,73974.6,1.22783e-05,1.47746e-06
304,74218.8,1.2218e-05,1.44679e-06
305,74462.9,1.32823e-05,1.46717e-06
306,74707,1.35849e-05,1.46747e-06
307,74951.2,1.33664e-05,1.44347e-06
308,75195.3,1.32181e-05,1.44837e-06
309,75439.5,1.28098e-05,1.50226e-06
310,75683.6,1.2198e-05,1.51509e-06
311,75927.7,1.15855e-05,1.52044e-06
312,76171.9,1.15019e-05,1.53081e-06
313,76416,1.21978e-05,1.53097e-06
314,76660.2,1.30803e-05,1.49851e-06
315,76904.3,1.30895e-05,1.43921e-06
316,77148.4,1.26155e-05,1.42721e-06
317,77392.6,1.25104e-05,1.43308e-06
318,77636.7,1.2786e-05,1.5408e-06
319,77880.9,1.28608e-05,1.53862e-06
320,78125,1.23751e-05,1.49449e-06
321,78369.1,1.22385e-05,1.54822e-06
322,78613.3,1.25955e-05,1.53322e-06
323,78857.4,1.31752e-05,1.45633e-06
324,79101.6,1.27857e-05,1.46717e-06
325,79345.7,1.25501e-05,1.47884e-06
326,79589.8,1.32232e-05,1.47143e-06
327,79834,1.3711e-05,1.46683e-06
328,80078.1,1.32661e-05,1.46923e-06
329,80322.3,1.24027e-05,1.45054e-06
330,80566.4,1.1627e-05,1.45885e-06
331,80810.5,1.17204e-05,1.50202e-06
332,81054.7,1.21817e-05,1.46746e-06
333,81298.8,1.25478e-05,1.49175e-06
334,81543,1.21181e-05,1.53219e-06
335,81787.1,1.21597e-05,1.54928e-06
336,82031.3,1.2293e-05,1.57069e-06
337,82275.4,1.19499e-05,1.53403e-06
338,82519.5,1.23183e-05,1.51796e-06
339,82763.7,1.28985e-05,1.52688e-06
340,83007.8,1.29996e-05,1.51177e-06
341,83252,1.25478e-05,1.53861e-06
342,83496.1,1.22186e-05,1.57532e-06
343,83740.2,1.21967e-05,1.52146e-06
344,83984.4,1.20834e-05,1.49282e-06
345,84228.5,1.22639e-05,1.51156e-06
346,84472.7,1.25567e-05,1.49163e-06
347,84716.8,1.26074e-05,1.49246e-06
348,84960.9,1.23895e-05,1.53601e-06
349,85205.1,1.19759e-05,1.51516e-06
350,85449.2,1.24774e-05,1.43173e-06
351,85693.4,1.29278e-05,1.43401e-06
352,85937.5,1.28827e-05,1.44915e-06
353,86181.6,1.28391e-05,1.46328e-06
354,86425.8,1.2633e-05,1.48655e-06
355,86669.9,1.25941e-05,1.51664e-06
356,86914.1,1.24953e-05,1.50208e-06
357,87158.2,1.20251e-05,1.49079e-06
358,87402.3,1.19144e-05,1.47464e-06
359,87646.5,1.22832e-05,1.45749e-06
360,87890.6,1.22099e-05,1.42935e-06
361,88134.8,1.20658e-05,1.47105e-06
362,88378.9,1.24049e-05,1.52346e-06
363,88623,1.24975e-05,1.55467e-06
364,88867.2,1.24062e-05,1.5848e-06
365,89111.3,1.25496e-05,1.56854e-06
366,89355.5,1.28956e-05,1.48634e-06
367,89599.6,1.2642e-05,1.46022e-06
368,89843.8,1.24885e-05,1.47641e-06
369,90087.9,1.23078e-05,1.4886e-06
370,90332,1.23375e-05,1.53335e-06
371,90576.2,1.24749e-05,1.49718e-06
372,90820.3,1.27487e-05,1.48364e-06
373,91064.5,1.30485e-05,1.46934e-06
374,91308.6,1.32096e-05,1.43464e-06
375,91552.7,1.29258e-05,1.51794e-06
376,91796.9,1.28858e-05,1.55256e-06
377,92041,1.31202e-05,1.54698e-06
378,92285.2,1.26965e-05,1.56711e-06
