;Scopy version,f4beeb1
;Exported on,Wednesday October 09/10/2024
;Device,M2K
;Nr of samples,16384
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
375,22888.2,1.34843e-05,1.53207e-06
376,22949.2,1.27382e-05,1.51431e-06
377,23010.3,1.2764e-05,1.47702e-06
378,23071.3,1.32473e-05,1.48503e-06
379,23132.3,1.29615e-05,1.52171e-06
380,23193.4,1.28782e-05,1.52414e-06
381,23254.4,1.28588e-05,1.45861e-06
382,23315.4,1.2489e-05,1.46684e-06
383,23376.5,1.23061e-05,1.49083e-06
384,23437.5,1.24105e-05,1.46111e-06
385,23498.5,1.31361e-05,1.48853e-06
386,23559.6,1.32132e-05,1.51475e-06
387,23620.6,1.28293e-05,1.5435e-06
388,23681.6,1.30399e-05,1.56208e-06
389,23742.7,1.35706e-05,1.52849e-06
390,23803.7,1.29845e-05,1.51171e-06
391,23864.7,1.20509e-05,1.54811e-06
392,23925.8,1.19123e-05,1.54108e-06
393,23986.8,1.20457e-05,1.51464e-06
394,24047.9,1.28398e-05,1.53704e-06
395,24108.9,1.36841e-05,1.53676e-06
396,24169.9,1.35248e-05,1.51002e-06
397,24231,1.29227e-05,1.47063e-06
398,24292,1.27798e-05,1.42409e-06
399,24353,1.26213e-05,1.44811e-06
400,24414.1,1.2806e-05,1.52145e-06
401,24475.1,1.29882e-05,1.56296e-06
402,24536.1,1.30445e-05,1.54464e-06
403,24597.2,1.26261e-05,1.48695e-06
404,24658.2,1.26759e-05,1.43888e-06
405,24719.2,1.31794e-05,1.38571e-06
406,24780.3,1.33559e-05,1.3802e-06
407,24841.3,1.31954e-05,1.44368e-06
408,24902.3,1.33708e-05,1.48621e-06
409,24963.4,1.32286e-05,1.44927e-06
410,25024.4,1.30034e-05,1.46719e-06
411,25085.4,1.31465e-05,1.48893e-06
412,25146.5,1.26051e-05,1.53802e-06
413,25207.5,1.23694e-05,1.55797e-06
414,25268.6,1.27156e-05,1.51205e-06
415,25329.6,1.29829e-05,1.4442e-06
416,25390.6,1.28947e-05,1.40032e-06
417,25451.7,1.29284e-05,1.43361e-06
418,25512.7,1.27539e-05,1.46327e-06
419,25573.7,1.28353e-05,1.46419e-06
420,25634.8,1.25845e-05,1.51714e-06
421,25695.8,1.2643e-05,1.56162e-06
422,25756.8,1.2913e-05,1.49837e-06
423,25817.9,1.3027e-05,1.49033e-06
424,25878.9,1.26183e-05,1.53542e-06
425,25939.9,1.21981e-05,1.54527e-06
426,26001,1.23455e-05,1.54328e-06
427,26062,1.29376e-05,1.55313e-06
428,26123,1.29462e-05,1.58512e-06
429,26184.1,1.28606e-05,1.57954e-06
430,26245.1,1.26902e-05,1.58835e-06
431,26306.2,1.25131e-05,1.59268e-06
432,26367.2,1.28546e-05,1.61618e-06
433,26428.2,1.3273e-05,1.59182e-06
434,26489.3,1.33313e-05,1.52267e-06
435,26550.3,1.32237e-05,1.50728e-06
436,26611.3,1.3185e-05,1.53748e-06
437,26672.4,1.27375e-05,1.50182e-06
438,26733.4,1.26734e-05,1.42224e-06
439,26794.4,1.29816e-05,1.40098e-06
440,26855.5,1.29695e-05,1.44046e-06
