// SR1 Audio Analyzer: 10/21/2024 9:46:30 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
1996.09375,2.13016032096518E-7
2000,2.18667626303292E-7
2003.90625,2.19140535303867E-7
2007.8125,2.04885181599659E-7
2011.71875,1.92059806715829E-7
2015.625,1.93431289118188E-7
2019.53125,1.97467207363333E-7
2023.4375,1.98079686799977E-7
2027.34375,1.99609808213677E-7
2031.25,2.03868839656808E-7
2035.15625,2.06987825972702E-7
2039.0625,2.04634008955084E-7
2042.96875,2.01108554782897E-7
2046.875,1.98054702800321E-7
2050.78125,1.91815851887284E-7
2054.6875,1.88398009488091E-7
2058.59375,1.91712347653694E-7
2062.5,1.95467530043775E-7
2066.40625,1.94500957493074E-7
2070.3125,1.8990977998886E-7
2074.21875,1.82788673821287E-7
2078.125,1.77665328510528E-7
2082.03125,1.84304199835882E-7
2085.9375,1.9859239179489E-7
2089.84375,2.08833064112738E-7
2093.75,2.10758109669686E-7
2097.65625,2.07101599631177E-7
2101.5625,1.98367717768852E-7
2105.46875,1.89211841602671E-7
2109.375,1.88837531880314E-7
2113.28125,1.98363190717779E-7
2117.1875,2.0363128012789E-7
2121.09375,2.00430577875972E-7
2125,1.97635386602838E-7
2128.90625,1.96592571513893E-7
2132.8125,1.98006258984724E-7
2136.71875,2.01028421889793E-7
2140.625,1.9703435973458E-7
2144.53125,1.87735792670457E-7
2148.4375,1.87243756889447E-7
2152.34375,1.90798503434434E-7
2156.25,1.90384040463842E-7
2160.15625,1.88949496179243E-7
2164.0625,1.79910158498577E-7
2167.96875,1.72430036888638E-7
2171.875,1.82365563982566E-7
2175.78125,1.99134568583988E-7
2179.6875,2.07963304430826E-7
2183.59375,2.04413004277172E-7
2187.5,1.90471257150969E-7
2191.40625,1.74431073557783E-7
2195.3125,1.72985886712738E-7
2199.21875,1.84239955819128E-7
2203.125,1.95047589152082E-7
2207.03125,2.01110458402869E-7
2210.9375,2.07556617122076E-7
2214.84375,2.19202501511713E-7
2218.75,2.2846003841768E-7
2222.65625,2.2293857485098E-7
2226.5625,2.12972262033012E-7
2230.46875,2.14764845543476E-7
2234.375,2.1617495961081E-7
2238.28125,2.07130797695296E-7
2242.1875,1.95152678770332E-7
2246.09375,1.9302028177577E-7
2250,1.95293091467315E-7
2253.90625,1.94112620483204E-7
2257.8125,1.93558629670808E-7
2261.71875,1.93684696888934E-7
2265.625,1.89669389231759E-7
2269.53125,1.85463043083621E-7
2273.4375,1.84095040797465E-7
2277.34375,1.82092005557032E-7
2281.25,1.82863882898233E-7
2285.15625,1.88359590854938E-7
2289.0625,1.9577317195648E-7
2292.96875,2.01768348989233E-7
2296.875,2.0711435646251E-7
2300.78125,2.1364540414957E-7
2304.6875,2.10959809668588E-7
2308.59375,1.97074025150485E-7
2312.5,1.90498451454361E-7
2316.40625,1.94114391836043E-7
2320.3125,1.94883821882986E-7
2324.21875,1.9028637688199E-7
2328.125,1.9013716498318E-7
2332.03125,1.95572466510087E-7
2335.9375,2.04184538490387E-7
2339.84375,2.1525456343576E-7
2343.75,2.12400483355281E-7
2347.65625,2.00627948735562E-7
2351.5625,1.97280611948339E-7
2355.46875,1.94292874724161E-7
2359.375,1.92047803373382E-7
2363.28125,1.95209566585965E-7
2367.1875,2.01472723011078E-7
2371.09375,2.03117798087227E-7
2375,1.95385803274292E-7
2378.90625,1.87239093407033E-7
2382.8125,1.85846781690502E-7
2386.71875,1.91080789167566E-7
2390.625,1.97372910993735E-7
2394.53125,1.96113912465174E-7
2398.4375,1.88187353986341E-7
2402.34375,1.87063108771889E-7
2406.25,2.00625969862988E-7
2410.15625,2.15503501111807E-7
2414.0625,2.11774352432967E-7
2417.96875,1.92500703468112E-7
2421.875,1.85084739792723E-7
2425.78125,1.92745538636053E-7
2429.6875,1.97695660140644E-7
2433.59375,1.98920468633709E-7
2437.5,2.03526759910207E-7
2441.40625,2.09395974045302E-7
2445.3125,2.07753917917292E-7
2449.21875,2.003215210418E-7
2453.125,1.95274503887681E-7
2457.03125,1.92916345766169E-7
2460.9375,1.90611157251281E-7
2464.84375,1.85412010387837E-7
2468.75,1.8401268091538E-7
2472.65625,1.87486715753352E-7
2476.5625,1.8856544833105E-7
2480.46875,1.87997631982203E-7
2484.375,1.93545968371927E-7
2488.28125,2.00235927583585E-7
2492.1875,1.95933843982663E-7
2496.09375,1.85126633663244E-7
2500,1.82013686097183E-7
2503.90625,1.88652572542658E-7
2507.8125,1.91872663658929E-7
2511.71875,1.8856975317591E-7
2515.625,1.87966153328834E-7
2519.53125,1.88722151541865E-7
2523.4375,1.87404988946871E-7
2527.34375,1.88221520174034E-7
2531.25,1.95433524202473E-7
2535.15625,1.98302017744659E-7
2539.0625,1.94804434160333E-7
2542.96875,1.98981605869527E-7
2546.875,2.02401638556443E-7
2550.78125,1.98304579905325E-7
2554.6875,1.9169664276112E-7
2558.59375,1.8291781636114E-7
2562.5,1.84733634374577E-7
2566.40625,1.9680303795031E-7
2570.3125,2.08035302303646E-7
2574.21875,2.10629044619344E-7
2578.125,2.0355918734983E-7
2582.03125,1.94124398762923E-7
2585.9375,1.90371776291856E-7
2589.84375,1.88595379694426E-7
2593.75,1.84552475591641E-7
2597.65625,1.8462834214494E-7
2601.5625,1.88137732280013E-7
2605.46875,1.87617190466516E-7
2609.375,1.79637761245753E-7
2613.28125,1.68079158315725E-7
2617.1875,1.67715194864577E-7
2621.09375,1.84521376144764E-7
2625,1.99512740118884E-7
2628.90625,2.02949609102493E-7
2632.8125,2.02872964156101E-7
2636.71875,2.06059434857369E-7
2640.625,2.0766253440592E-7
2644.53125,2.0222211474065E-7
2648.4375,1.94781662816706E-7
2652.34375,1.89872837189215E-7
2656.25,1.81093748198827E-7
2660.15625,1.72344625576713E-7
2664.0625,1.7627661571365E-7
2667.96875,1.82639210825252E-7
2671.875,1.77794650205769E-7
2675.78125,1.77069814096499E-7
2679.6875,1.84947782868909E-7
2683.59375,1.8564081189253E-7
2687.5,1.79638905751753E-7
2691.40625,1.80246182291636E-7
2695.3125,1.84005887099462E-7
2699.21875,1.78807725103534E-7
2703.125,1.76577085738602E-7
2707.03125,1.867998899546E-7
2710.9375,1.98951704779644E-7
2714.84375,2.0051333041486E-7
2718.75,1.90525908551384E-7
2722.65625,1.76150056717899E-7
2726.5625,1.65892637817166E-7
2730.46875,1.66847499646456E-7
2734.375,1.72986009663018E-7
2738.28125,1.72902533633849E-7
2742.1875,1.73958761798654E-7
2746.09375,1.82266741541252E-7
2750,1.86685009812251E-7
2753.90625,1.88643239954051E-7
2757.8125,1.92392746595703E-7
2761.71875,1.91717469340059E-7
2765.625,1.83382053796149E-7
2769.53125,1.78703020948693E-7
2773.4375,1.83436871978048E-7
2777.34375,1.85445445431005E-7
2781.25,1.84718986501464E-7
2785.15625,1.92472490591575E-7
2789.0625,1.94706669621641E-7
2792.96875,1.8080565325653E-7
2796.875,1.70225901878966E-7
2800.78125,1.77907978636178E-7
2804.6875,1.92818775977069E-7
2808.59375,2.05090882980732E-7
2812.5,2.10559067213872E-7
2816.40625,2.07646692935555E-7
2820.3125,1.9926587234753E-7
2824.21875,1.9629102870998E-7
2828.125,1.99111568467522E-7
2832.03125,1.93722028961771E-7
2835.9375,1.77560749256469E-7
2839.84375,1.67881464515164E-7
2843.75,1.69294654299516E-7
2847.65625,1.66576376470523E-7
2851.5625,1.68068113857105E-7
2855.46875,1.78496261637656E-7
2859.375,1.78386400282343E-7
2863.28125,1.74422605875709E-7
2867.1875,1.81862403702425E-7
2871.09375,1.86704395572816E-7
2875,1.87400928467886E-7
2878.90625,1.90417415368713E-7
2882.8125,1.87539949814036E-7
2886.71875,1.81946262965237E-7
2890.625,1.80265106850016E-7
2894.53125,1.837155734804E-7
2898.4375,1.91634759864818E-7
2902.34375,1.9287315427979E-7
2906.25,1.8321085812117E-7
2910.15625,1.70854637965865E-7
2914.0625,1.73595098392317E-7
2917.96875,1.84120783139263E-7
2921.875,1.87037234408096E-7
2925.78125,1.88743675694884E-7
2929.6875,1.86443851786665E-7
2933.59375,1.81238520376643E-7
2937.5,1.81164899752843E-7
2941.40625,1.87139624400067E-7
2945.3125,1.9288634981175E-7
2949.21875,1.93412302682533E-7
2953.125,1.91053677753298E-7
2957.03125,1.91635986866738E-7
2960.9375,1.90859146893624E-7
2964.84375,1.83416007051751E-7
2968.75,1.71487979851598E-7
2972.65625,1.64079887704377E-7
2976.5625,1.68624250656723E-7
2980.46875,1.75358816252756E-7
2984.375,1.80986912927387E-7
2988.28125,1.89396011463072E-7
2992.1875,1.93089951367023E-7
2996.09375,1.92311679265116E-7
3000,1.91175587033174E-7
3003.90625,1.91537980775117E-7
3007.8125,1.96326511025283E-7
3011.71875,1.9978418009408E-7
3015.625,1.92496339213838E-7
3019.53125,1.82073420147241E-7
3023.4375,1.82947050592588E-7
3027.34375,1.84450962023648E-7
3031.25,1.80624649983034E-7
3035.15625,1.76786711213746E-7
3039.0625,1.71426824984385E-7
3042.96875,1.74414131007895E-7
3046.875,1.83620901041733E-7
3050.78125,1.83999144406543E-7
3054.6875,1.78318036365058E-7
3058.59375,1.77946894129265E-7
3062.5,1.7740238605988E-7
3066.40625,1.71130037441937E-7
3070.3125,1.68670457160779E-7
3074.21875,1.71815415154876E-7
3078.125,1.77267492469685E-7
3082.03125,1.78539926499019E-7
3085.9375,1.77631606431872E-7
3089.84375,1.77340352416122E-7
3093.75,1.76414664813232E-7
3097.65625,1.71456281831974E-7
3101.5625,1.67006029962487E-7
3105.46875,1.68601307348909E-7
3109.375,1.73709364060385E-7
3113.28125,1.76959080517541E-7
3117.1875,1.76608774570011E-7
3121.09375,1.82384521294592E-7
3125,1.94004080585091E-7
3128.90625,1.98696795930734E-7
3132.8125,1.97371845375923E-7
3136.71875,1.94658843344761E-7
3140.625,1.87131959090993E-7
3144.53125,1.74550221064965E-7
3148.4375,1.68954935035135E-7
3152.34375,1.70799205925382E-7
3156.25,1.73785911914082E-7
3160.15625,1.85943733250839E-7
3164.0625,1.94075497487018E-7
3167.96875,1.88639500525568E-7
3171.875,1.79717826190207E-7
3175.78125,1.76910857818617E-7
3179.6875,1.73304696835545E-7
3183.59375,1.66148435252837E-7
3187.5,1.71813221344062E-7
3191.40625,1.83619865010543E-7
3195.3125,1.85088346753721E-7
3199.21875,1.82562880107323E-7
3203.125,1.8493684493446E-7
3207.03125,1.8440420511111E-7
3210.9375,1.84380226222883E-7
3214.84375,1.86591742683796E-7
3218.75,1.83591046843798E-7
3222.65625,1.75584008644541E-7
3226.5625,1.6748603296779E-7
3230.46875,1.68585054534101E-7
3234.375,1.78892382223143E-7
3238.28125,1.8598762545301E-7
3242.1875,1.89555886609546E-7
3246.09375,1.88149331944974E-7
3250,1.81095327183295E-7
3253.90625,1.813365478339E-7
3257.8125,1.8171728976039E-7
3261.71875,1.7251734422716E-7
3265.625,1.66476223025283E-7
3269.53125,1.73340153668345E-7
3273.4375,1.83541135279701E-7
3277.34375,1.85932548867958E-7
3281.25,1.81951743975412E-7
3285.15625,1.79454335571124E-7
