// SR1 Audio Analyzer: 10/21/2024 9:53:27 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
6468.75,1.61631714668184E-7
6500,1.58624876093504E-7
6531.25,1.57684090122183E-7
6562.5,1.55528519453598E-7
6593.75,1.53693271935376E-7
6625,1.5641031524704E-7
6656.25,1.583607188431E-7
6687.5,1.5770543891466E-7
6718.75,1.56906137179466E-7
6750,1.55631983539052E-7
6781.25,1.56193958600622E-7
6812.5,1.59104148039225E-7
6843.75,1.60175686277437E-7
6875,1.60279245778328E-7
6906.25,1.61713682765898E-7
6937.5,1.63234487603685E-7
6968.75,1.62842336703474E-7
7000,1.60270552029695E-7
7031.25,1.60845895474885E-7
7062.5,1.62610947634711E-7
7093.75,1.59873187000886E-7
7125,1.55329067196443E-7
7156.25,1.54937476617277E-7
7187.5,1.57421868810673E-7
7218.75,1.57435103069539E-7
7250,1.56747406708247E-7
7281.25,1.59592515615567E-7
7312.5,1.61829031943151E-7
7343.75,1.5951281726429E-7
7375,1.6002682687131E-7
7406.25,1.62543117118289E-7
7437.5,1.60571730565614E-7
7468.75,1.56394768558812E-7
7500,1.55316001822302E-7
7531.25,1.57277983865296E-7
7562.5,1.58327969612913E-7
7593.75,1.56462837526219E-7
7625,1.52802196762675E-7
7656.25,1.50787260577901E-7
7687.5,1.51365760095068E-7
7718.75,1.52446291707384E-7
7750,1.53156275014035E-7
7781.25,1.55021074711298E-7
7812.5,1.57103411830502E-7
7843.75,1.58442877995908E-7
7875,1.57922872735897E-7
7906.25,1.56495918359369E-7
7937.5,1.5634194265402E-7
7968.75,1.55400440733101E-7
8000,1.53184452365841E-7
8031.25,1.5138643553618E-7
8062.5,1.52442669064699E-7
8093.75,1.57509034940227E-7
8125,1.59780455565459E-7
8156.25,1.57518937424726E-7
8187.5,1.56392849590901E-7
8218.75,1.57406324754698E-7
8250,1.58078124038677E-7
8281.25,1.59344319683262E-7
8312.5,1.60550998160416E-7
8343.75,1.58743569364705E-7
8375,1.55668041031024E-7
8406.25,1.54428294658854E-7
8437.5,1.55221692165625E-7
8468.75,1.54546128982602E-7
8500,1.53660431421313E-7
8531.25,1.55542433272184E-7
8562.5,1.5630646512053E-7
8593.75,1.54105671885061E-7
8625,1.50702702483318E-7
8656.25,1.47847277617127E-7
8687.5,1.48224433293339E-7
8718.75,1.51350747388686E-7
8750,1.54579091704424E-7
8781.25,1.55268561593658E-7
8812.5,1.52856740163394E-7
8843.75,1.50082326233414E-7
8875,1.49144415149423E-7
8906.25,1.50728141939804E-7
8937.5,1.54147377664917E-7
8968.75,1.57102450179768E-7
9000,1.57054418632446E-7
9031.25,1.54711380414418E-7
9062.5,1.5358282579061E-7
9093.75,1.54458533256379E-7
9125,1.55273117589012E-7
9156.25,1.55294548039347E-7
9187.5,1.54619540850987E-7
9218.75,1.53996283820042E-7
9250,1.52336589917607E-7
9281.25,1.52577673186811E-7
9312.5,1.56911406780488E-7
9343.75,1.59863653836913E-7
9375,1.55910998197595E-7
9406.25,1.48381906822467E-7
9437.5,1.48174047477832E-7
9468.75,1.55451833290829E-7
9500,1.60312373236788E-7
9531.25,1.61155126635051E-7
9562.5,1.60681813511163E-7
9593.75,1.5943432758981E-7
9625,1.56592902551346E-7
9656.25,1.54624221598568E-7
9687.5,1.55163269679748E-7
9718.75,1.55313011353234E-7
9750,1.54100670672482E-7
9781.25,1.52229149368092E-7
9812.5,1.50542381163833E-7
9843.75,1.49852038195271E-7
9875,1.5046518226458E-7
9906.25,1.52361743168625E-7
9937.5,1.51876001432405E-7
9968.75,1.5013768775893E-7
10000,1.517021909757E-7
10031.25,1.5469126815461E-7
10062.5,1.55373131727957E-7
10093.75,1.54282193525481E-7
10125,1.53505845917132E-7
10156.25,1.51827452723185E-7
10187.5,1.49631076586731E-7
10218.75,1.4853599715961E-7
10250,1.49784876851894E-7
10281.25,1.54395160899088E-7
10312.5,1.56800050441049E-7
10343.75,1.5248519788231E-7
10375,1.47591185272679E-7
10406.25,1.47987032782109E-7
10437.5,1.51454767133765E-7
10468.75,1.54386314331281E-7
10500,1.53406510841701E-7
10531.25,1.48432614079409E-7
10562.5,1.45924762595836E-7
10593.75,1.47441916325778E-7
10625,1.474901921639E-7
10656.25,1.45475148799004E-7
10687.5,1.46305792836486E-7
10718.75,1.48550531567613E-7
10750,1.48869860962877E-7
10781.25,1.48619116159169E-7
10812.5,1.48475047112635E-7
10843.75,1.47238255613151E-7
10875,1.44491641325944E-7
10906.25,1.42392853404186E-7
10937.5,1.43165955128728E-7
10968.75,1.46095126423618E-7
11000,1.48206629736684E-7
11031.25,1.47549349012201E-7
11062.5,1.47137936036583E-7
11093.75,1.47414123207525E-7
11125,1.46477365152403E-7
11156.25,1.4671666575728E-7
11187.5,1.49313170077258E-7
11218.75,1.52367893491594E-7
11250,1.53003668707187E-7
11281.25,1.51528814397264E-7
11312.5,1.50534427071214E-7
11343.75,1.49541639403188E-7
11375,1.4913591421009E-7
11406.25,1.49881776617628E-7
11437.5,1.48747015402312E-7
11468.75,1.46442265147345E-7
11500,1.46983588468191E-7
11531.25,1.49392228400461E-7
11562.5,1.50052641163182E-7
11593.75,1.49145585530658E-7
11625,1.49080728456239E-7
11656.25,1.48150718863786E-7
11687.5,1.44998242967361E-7
11718.75,1.44280370742885E-7
11750,1.47203441058447E-7
11781.25,1.49285964663886E-7
11812.5,1.48161997804767E-7
11843.75,1.45529583474131E-7
11875,1.44615045253755E-7
11906.25,1.46623675573517E-7
11937.5,1.49303632679367E-7
11968.75,1.5068133029173E-7
12000,1.50725744474616E-7
12031.25,1.49572224392707E-7
12062.5,1.4867971191921E-7
12093.75,1.50032584771622E-7
12125,1.51763627417865E-7
12156.25,1.50540665610776E-7
12187.5,1.47609796106693E-7
12218.75,1.45907427029136E-7
12250,1.48306157582342E-7
12281.25,1.50419422105013E-7
12312.5,1.48860459740524E-7
12343.75,1.47542734919648E-7
12375,1.4676692592818E-7
12406.25,1.45750193548108E-7
12437.5,1.45500155217766E-7
12468.75,1.46252310139459E-7
12500,1.46169011531271E-7
12531.25,1.45733047353099E-7
12562.5,1.46206683656102E-7
12593.75,1.45777267541231E-7
12625,1.45103904134438E-7
12656.25,1.45372208155043E-7
12687.5,1.46206027357406E-7
12718.75,1.47805361903419E-7
12750,1.49516619356626E-7
12781.25,1.4974701420861E-7
12812.5,1.48768905636451E-7
12843.75,1.47808683829361E-7
12875,1.46403747220623E-7
12906.25,1.4476763798144E-7
12937.5,1.44954883711193E-7
12968.75,1.46907993740048E-7
13000,1.48978127661377E-7
13031.25,1.47371973468847E-7
13062.5,1.43389667833259E-7
13093.75,1.42278994629839E-7
13125,1.42695503279978E-7
13156.25,1.43860247992905E-7
13187.5,1.45655359900209E-7
13218.75,1.46276297426007E-7
13250,1.45270635081417E-7
13281.25,1.43909413232964E-7
13312.5,1.45587861217704E-7
13343.75,1.50361564160996E-7
13375,1.52753508048212E-7
13406.25,1.51638885148753E-7
13437.5,1.48370204274462E-7
13468.75,1.44598668076926E-7
13500,1.44171670383046E-7
13531.25,1.46901545339306E-7
13562.5,1.4903103627122E-7
13593.75,1.49752106285882E-7
13625,1.50059988152674E-7
13656.25,1.50322984353787E-7
13687.5,1.47395363006572E-7
13718.75,1.40727452627262E-7
13750,1.3833230200023E-7
13781.25,1.41391112395553E-7
13812.5,1.44459902952735E-7
13843.75,1.45269285915537E-7
13875,1.44742138278387E-7
13906.25,1.45236930288541E-7
13937.5,1.45262877206483E-7
13968.75,1.43396338228533E-7
14000,1.42957745222054E-7
14031.25,1.42885728819924E-7
14062.5,1.43680492243448E-7
14093.75,1.47210472584003E-7
14125,1.4871272566413E-7
14156.25,1.47557173460612E-7
14187.5,1.46973219245054E-7
14218.75,1.45950804049903E-7
14250,1.44777601108489E-7
14281.25,1.44035931166094E-7
14312.5,1.43167901653249E-7
14343.75,1.41971214741371E-7
14375,1.41413145136129E-7
14406.25,1.42914616876908E-7
14437.5,1.45475647004752E-7
14468.75,1.48354468705896E-7
14500,1.50244653591983E-7
14531.25,1.49981928405134E-7
14562.5,1.50248261290347E-7
14593.75,1.50081292388322E-7
14625,1.46608769111386E-7
14656.25,1.42673296522029E-7
14687.5,1.43123003642204E-7
14718.75,1.45537888250912E-7
14750,1.45485919486669E-7
14781.25,1.43906405625654E-7
14812.5,1.43092745164687E-7
14843.75,1.44956038624021E-7
14875,1.46307711541735E-7
14906.25,1.44726798212297E-7
14937.5,1.42525480571569E-7
14968.75,1.3999831974166E-7
15000,1.38383844326455E-7
15031.25,1.38463127133811E-7
15062.5,1.39646872902682E-7
15093.75,1.41860449981709E-7
15125,1.43428226546047E-7
15156.25,1.41944680505E-7
15187.5,1.4063759380264E-7
15218.75,1.42341981062055E-7
15250,1.4335839755327E-7
15281.25,1.42560914812442E-7
15312.5,1.44188881895885E-7
15343.75,1.47867009105799E-7
15375,1.48140582931383E-7
15406.25,1.45129677891941E-7
15437.5,1.41868616970633E-7
15468.75,1.38308789488947E-7
15500,1.37765026953499E-7
15531.25,1.41505173399425E-7
15562.5,1.43042171690821E-7
15593.75,1.42206160727758E-7
15625,1.42703307733993E-7
15656.25,1.43168885600628E-7
15687.5,1.44212504555804E-7
15718.75,1.45143533615285E-7
15750,1.43909072752272E-7
15781.25,1.42944491729041E-7
15812.5,1.42821223940433E-7
15843.75,1.4133420988282E-7
15875,1.40454658509052E-7
15906.25,1.40873626324155E-7
15937.5,1.42134582253472E-7
15968.75,1.44106713989919E-7
16000,1.4571568897834E-7
16031.25,1.44511280015189E-7
16062.5,1.43124116278972E-7
16093.75,1.46115772190076E-7
16125,1.48041460922484E-7
16156.25,1.44156977729423E-7
16187.5,1.39956153915843E-7
16218.75,1.39781126941812E-7
16250,1.41712477693325E-7
16281.25,1.43149483477106E-7
16312.5,1.41350640307988E-7
16343.75,1.38022222277291E-7
16375,1.3866232475438E-7
16406.25,1.4281215362059E-7
16437.5,1.46291147053532E-7
16468.75,1.48790627994911E-7
16500,1.50890965199942E-7
16531.25,1.49632843500433E-7
16562.5,1.45619192516561E-7
16593.75,1.45248878253388E-7
16625,1.47273560992852E-7
16656.25,1.4732498924461E-7
16687.5,1.44975255304845E-7
16718.75,1.43705953020581E-7
16750,1.44483212825279E-7
16781.25,1.43363431731531E-7
16812.5,1.41268454620619E-7
16843.75,1.42215506565597E-7
16875,1.43576634589769E-7
16906.25,1.43547758868988E-7
16937.5,1.43136383239197E-7
16968.75,1.42690924849826E-7
17000,1.43023623127261E-7
17031.25,1.45404905760654E-7
17062.5,1.45441975684251E-7
17093.75,1.41774354987124E-7
17125,1.40402945761986E-7
17156.25,1.40496761911535E-7
17187.5,1.40552747012162E-7
17218.75,1.42801796026064E-7
17250,1.44237659106745E-7
17281.25,1.44717339457769E-7
17312.5,1.44518604986722E-7
17343.75,1.44112713697637E-7
17375,1.45484768780235E-7
17406.25,1.4577397635169E-7
17437.5,1.43595900801258E-7
17468.75,1.41485290608447E-7
17500,1.39426994817804E-7
17531.25,1.39073406923309E-7
17562.5,1.39692610481209E-7
17593.75,1.40035275497573E-7
17625,1.43679156564749E-7
17656.25,1.47314907368071E-7
17687.5,1.47166745468561E-7
17718.75,1.456802512999E-7
17750,1.44855780453111E-7
17781.25,1.43543627196339E-7
17812.5,1.42499020888903E-7
17843.75,1.44796192881502E-7
17875,1.47432493287056E-7
17906.25,1.45654848292486E-7
17937.5,1.42988539139097E-7
17968.75,1.4208886920365E-7
18000,1.41458463169856E-7
18031.25,1.43327341237619E-7
18062.5,1.45932821044276E-7
18093.75,1.44563959273079E-7
18125,1.41514233715686E-7
18156.25,1.40497306833163E-7
18187.5,1.39062609369484E-7
18218.75,1.37088780193496E-7
18250,1.38486738749966E-7
18281.25,1.41650840008174E-7
18312.5,1.43405563792178E-7
18343.75,1.43698217229199E-7
18375,1.43823842119428E-7
18406.25,1.44221564663239E-7
18437.5,1.45968309297315E-7
18468.75,1.48215445691606E-7
18500,1.4683959708652E-7
18531.25,1.45654820259134E-7
18562.5,1.47761479229758E-7
18593.75,1.48927462201521E-7
18625,1.492043665518E-7
18656.25,1.50630648129378E-7
18687.5,1.50975728874632E-7
18718.75,1.48286154097754E-7
18750,1.45191933866062E-7
18781.25,1.45005261750867E-7
18812.5,1.4419674710691E-7
18843.75,1.41087154899419E-7
18875,1.39936452243452E-7
18906.25,1.39766345225142E-7
18937.5,1.39260238476005E-7
18968.75,1.39637947285265E-7
19000,1.39454198419803E-7
19031.25,1.38067544296104E-7
19062.5,1.38573609291174E-7
19093.75,1.40137343443258E-7
19125,1.40008819113654E-7
19156.25,1.39631652956503E-7
19187.5,1.40102046708035E-7
19218.75,1.4009296063976E-7
19250,1.39369649281709E-7
19281.25,1.39352311361317E-7
19312.5,1.40297753249788E-7
19343.75,1.41841854836239E-7
19375,1.44861072651456E-7
19406.25,1.47210805428958E-7
19437.5,1.45235053665927E-7
19468.75,1.40776870835475E-7
19500,1.40181377223975E-7
19531.25,1.44696839841095E-7
19562.5,1.47388326449852E-7
19593.75,1.45833416392003E-7
19625,1.43566374810477E-7
19656.25,1.42108021054838E-7
19687.5,1.40718631820687E-7
19718.75,1.4163610207134E-7
19750,1.4406281714726E-7
19781.25,1.4382756828999E-7
19812.5,1.4138974065008E-7
19843.75,1.39443774415869E-7
19875,1.38356555698402E-7
19906.25,1.38779989321265E-7
19937.5,1.39725797027023E-7
19968.75,1.39639073070254E-7
20000,1.40792568762981E-7
20031.25,1.42746499922496E-7
20062.5,1.43801014555916E-7
20093.75,1.41950980138542E-7
20125,1.38003102556199E-7
20156.25,1.37708093830302E-7
20187.5,1.39698397870435E-7
20218.75,1.39572263217788E-7
20250,1.39553129105068E-7
20281.25,1.40295941528555E-7
20312.5,1.4003095999989E-7
20343.75,1.40042484706334E-7
20375,1.40743199584167E-7
20406.25,1.40921776332679E-7
20437.5,1.40567264483162E-7
20468.75,1.40937740593767E-7
20500,1.43618661458933E-7
20531.25,1.45147767435424E-7
20562.5,1.45046740963848E-7
20593.75,1.47885757793896E-7
20625,1.48972481505433E-7
20656.25,1.45900437652715E-7
20687.5,1.42780942744372E-7
20718.75,1.42656875320656E-7
20750,1.44467491969189E-7
20781.25,1.44980479773611E-7
20812.5,1.43994068618578E-7
20843.75,1.42717992685063E-7
20875,1.42526275575347E-7
20906.25,1.42541766520685E-7
20937.5,1.40252991790615E-7
20968.75,1.37730826916722E-7
21000,1.38120072304626E-7
21031.25,1.39782667831197E-7
21062.5,1.40318619099544E-7
21093.75,1.40104713397294E-7
21125,1.40278849079102E-7
21156.25,1.42328770639401E-7
21187.5,1.43802349102762E-7
21218.75,1.43736373586559E-7
21250,1.43144655711837E-7
21281.25,1.40925673401731E-7
21312.5,1.38948056694583E-7
21343.75,1.38459308205091E-7
21375,1.37349501241075E-7
21406.25,1.3621712767431E-7
21437.5,1.3580834374047E-7
21468.75,1.36034175998003E-7
21500,1.37725638737093E-7
21531.25,1.39462418485762E-7
21562.5,1.38432285168863E-7
21593.75,1.36532570604917E-7
21625,1.38582706582715E-7
21656.25,1.42339700522903E-7
21687.5,1.421912865149E-7
21718.75,1.3932674369836E-7
21750,1.38463318814716E-7
21781.25,1.41218254276409E-7
21812.5,1.44028050085594E-7
21843.75,1.44215038611937E-7
21875,1.44097809594869E-7
21906.25,1.44736792361766E-7
21937.5,1.43450152768429E-7
21968.75,1.38909319924536E-7
22000,1.35359719313391E-7
22031.25,1.3574192707162E-7
22062.5,1.36377792188536E-7
22093.75,1.35766072093941E-7
22125,1.35201695612475E-7
22156.25,1.35716664570417E-7
22187.5,1.39357512231424E-7
22218.75,1.4346530203662E-7
22250,1.43500205440289E-7
22281.25,1.42050320611337E-7
22312.5,1.43198885619413E-7
22343.75,1.44443953412993E-7
22375,1.42223301472096E-7
22406.25,1.39077935627337E-7
22437.5,1.37156606263107E-7
22468.75,1.35817844216579E-7
22500,1.35430423855078E-7
22531.25,1.35591839863717E-7
22562.5,1.35021095282298E-7
22593.75,1.34670993207231E-7
22625,1.37085846336805E-7
22656.25,1.4045242000457E-7
22687.5,1.40290273382113E-7
22718.75,1.37980503106443E-7
22750,1.37167382688078E-7
22781.25,1.39792080762936E-7
22812.5,1.43056564974767E-7
22843.75,1.4236463386792E-7
22875,1.40080361579639E-7
22906.25,1.40891247977517E-7
22937.5,1.4266864582896E-7
22968.75,1.41806017763302E-7
23000,1.41134248400288E-7
23031.25,1.42477105916284E-7
23062.5,1.42158776061603E-7
23093.75,1.40784208837471E-7
23125,1.38760731246622E-7
23156.25,1.35425283225405E-7
23187.5,1.34719215743793E-7
23218.75,1.36524278812785E-7
23250,1.38984520522073E-7
23281.25,1.41437837650606E-7
23312.5,1.42288242419752E-7
23343.75,1.41677767915562E-7
23375,1.39897011387788E-7
23406.25,1.38194291529488E-7
23437.5,1.37618948666179E-7
23468.75,1.38325461201579E-7
23500,1.39468252023148E-7
23531.25,1.38889433008716E-7
23562.5,1.38395041508776E-7
23593.75,1.39042127681219E-7
23625,1.3900470961021E-7
23656.25,1.38488574139371E-7
23687.5,1.37773710854865E-7
23718.75,1.34789211153034E-7
23750,1.3403073226044E-7
23781.25,1.38144067688819E-7
23812.5,1.40077738151016E-7
23843.75,1.39552529293073E-7
23875,1.39026063228258E-7
23906.25,1.37899639997352E-7
23937.5,1.3830275942826E-7
23968.75,1.40228505573002E-7
24000,1.41517357081977E-7
24031.25,1.43310531986508E-7
24062.5,1.45362068086468E-7
24093.75,1.44895541202359E-7
24125,1.44120051843525E-7
24156.25,1.44244828128966E-7
24187.5,1.41098694622588E-7
24218.75,1.37465697916528E-7
24250,1.37630912687917E-7
24281.25,1.39888787670279E-7
24312.5,1.41325390831746E-7
24343.75,1.41270159933713E-7
24375,1.39462352610044E-7
24406.25,1.3640326901165E-7
24437.5,1.36154284273022E-7
24468.75,1.39949341433555E-7
24500,1.42991994383917E-7
24531.25,1.41412206721107E-7
24562.5,1.37224488074996E-7
24593.75,1.34565454221607E-7
24625,1.33779308163202E-7
24656.25,1.34357121046189E-7
24687.5,1.35132827902931E-7
24718.75,1.34644248516593E-7
24750,1.33558162379258E-7
24781.25,1.35822105685761E-7
24812.5,1.42116834636707E-7
24843.75,1.45541395193387E-7
24875,1.44190333204725E-7
24906.25,1.44125342726547E-7
24937.5,1.42827720765815E-7
24968.75,1.37217897057389E-7
25000,1.34119042903297E-7
25031.25,1.3540370100407E-7
25062.5,1.36096774838832E-7
25093.75,1.33954686267238E-7
25125,1.31210962378258E-7
25156.25,1.31931403486124E-7
25187.5,1.35682738185182E-7
25218.75,1.39115686215826E-7
25250,1.39831938125381E-7
25281.25,1.38234956658027E-7
25312.5,1.36692573112438E-7
25343.75,1.36933504811957E-7
25375,1.38446162322705E-7
25406.25,1.3984145723595E-7
25437.5,1.39636682593901E-7
25468.75,1.38191100442841E-7
25500,1.36442066370544E-7
25531.25,1.36222777961983E-7
25562.5,1.37145568480528E-7
25593.75,1.36983777540226E-7
25625,1.3716657150876E-7
25656.25,1.36348919189381E-7
25687.5,1.35044855175465E-7
25718.75,1.3680179891226E-7
25750,1.36916887275648E-7
25781.25,1.35026984617843E-7
25812.5,1.36091426853979E-7
25843.75,1.38594963041744E-7
25875,1.41513598935355E-7
25906.25,1.43578618204721E-7
25937.5,1.43733199011683E-7
25968.75,1.43211188942703E-7
26000,1.42281096779169E-7
26031.25,1.40465385392573E-7
26062.5,1.37837326709305E-7
26093.75,1.37911846134412E-7
26125,1.42861929645753E-7
26156.25,1.44391110188102E-7
26187.5,1.3998003145521E-7
26218.75,1.36817333659748E-7
26250,1.37194781359201E-7
26281.25,1.37850160396297E-7
26312.5,1.37658493472378E-7
26343.75,1.37533286149842E-7
26375,1.37061002840349E-7
26406.25,1.36236213314938E-7
26437.5,1.36955308075873E-7
26468.75,1.39463699396308E-7
26500,1.39343132450777E-7
26531.25,1.34811860971889E-7
26562.5,1.31985623370222E-7
26593.75,1.35292327899725E-7
26625,1.42519850958471E-7
26656.25,1.47497902097497E-7
26687.5,1.45839401060417E-7
26718.75,1.41173488214662E-7
26750,1.38664231436264E-7
26781.25,1.39588206308182E-7
26812.5,1.42334809432074E-7
26843.75,1.43789464529338E-7
26875,1.41819730346026E-7
26906.25,1.38234543124491E-7
26937.5,1.36790986224053E-7
26968.75,1.37435085194686E-7
27000,1.4003492559731E-7
27031.25,1.43198764434262E-7
27062.5,1.4225576847589E-7
27093.75,1.38702366929417E-7
27125,1.36947161142783E-7
27156.25,1.3634504853007E-7
27187.5,1.34726853373784E-7
27218.75,1.35293082410696E-7
27250,1.37605692828641E-7
27281.25,1.39817921077443E-7
27312.5,1.41123254089019E-7
27343.75,1.38555803389781E-7
27375,1.34352547183385E-7
27406.25,1.33435778502071E-7
27437.5,1.34874906024932E-7
27468.75,1.36025441079994E-7
27500,1.38938975977933E-7
27531.25,1.41914523249383E-7
27562.5,1.4192234187967E-7
27593.75,1.41453815834581E-7
27625,1.40273587765523E-7
27656.25,1.36404945345483E-7
27687.5,1.32301811654581E-7
27718.75,1.30965193153615E-7
27750,1.30609604233439E-7
27781.25,1.3034509725487E-7
27812.5,1.32244510329498E-7
27843.75,1.34563808074103E-7
27875,1.37390178655501E-7
