// SR1 Audio Analyzer: 10/21/2024 9:52:21 AM

// Series: A1:FFT1:Power Spectrum A
// Units: Hz,V/rtHz
24937.5,7.03891523744189E-9
24968.75,6.90457116857961E-9
25000,6.81348267863832E-9
25031.25,6.79950989435024E-9
25062.5,6.97925546247111E-9
25093.75,7.1580510481328E-9
25125,7.05664847709491E-9
25156.25,6.90698677999371E-9
25187.5,6.88956169895648E-9
25218.75,6.89660466224421E-9
25250,6.93254850800275E-9
25281.25,6.95321140921606E-9
25312.5,6.99551272121524E-9
25343.75,7.13219193758786E-9
25375,7.18862039987315E-9
25406.25,7.10703632361356E-9
25437.5,7.08606596250952E-9
25468.75,7.0878602594683E-9
25500,7.02122921277672E-9
25531.25,7.01053338790192E-9
25562.5,7.00389023241254E-9
25593.75,6.92687371738366E-9
25625,6.96846974938266E-9
