;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
433,10571.3,3.77347e-06,4.89885e-06
434,10595.7,3.89769e-06,5.169e-06
435,10620.1,4.01254e-06,5.17273e-06
436,10644.5,3.88834e-06,4.76883e-06
437,10668.9,3.90884e-06,4.79236e-06
438,10693.4,4.11818e-06,4.98449e-06
439,10717.8,4.1873e-06,4.97181e-06
440,10742.2,4.03313e-06,4.81972e-06
441,10766.6,3.83545e-06,4.7709e-06
442,10791,3.98784e-06,4.92402e-06
443,10815.4,4.02049e-06,4.97816e-06
444,10839.8,3.93943e-06,4.84773e-06
445,10864.3,4.00353e-06,4.84949e-06
446,10888.7,3.95217e-06,4.93492e-06
447,10913.1,3.93439e-06,5.03373e-06
448,10937.5,3.84904e-06,4.9799e-06
449,10961.9,3.68393e-06,4.81769e-06
450,10986.3,3.62896e-06,4.82242e-06
451,11010.7,3.64412e-06,4.91413e-06
452,11035.2,3.74731e-06,4.77673e-06
453,11059.6,3.85597e-06,5.0553e-06
454,11084,3.91294e-06,5.14719e-06
455,11108.4,3.90149e-06,5.08743e-06
456,11132.8,3.99374e-06,4.92643e-06
457,11157.2,3.89652e-06,4.66854e-06
458,11181.6,4.00028e-06,4.73792e-06
459,11206.1,4.2579e-06,4.89321e-06
460,11230.5,4.20928e-06,4.82207e-06
461,11254.9,4.15709e-06,4.66658e-06
462,11279.3,3.97031e-06,4.75359e-06
463,11303.7,3.87689e-06,4.97442e-06
464,11328.1,3.85847e-06,5.03495e-06
465,11352.5,3.90427e-06,4.92357e-06
466,11377,3.95127e-06,4.96407e-06
467,11401.4,3.89972e-06,5.04271e-06
468,11425.8,4.09786e-06,4.89524e-06
469,11450.2,4.09891e-06,4.82485e-06
470,11474.6,3.94616e-06,5.03119e-06
471,11499,3.84264e-06,5.10783e-06
472,11523.4,3.82783e-06,5.02968e-06
473,11547.9,3.92942e-06,5.20366e-06
474,11572.3,3.96981e-06,5.11565e-06
475,11596.7,3.85787e-06,4.87144e-06
476,11621.1,3.77986e-06,4.9634e-06
477,11645.5,3.76476e-06,5.04442e-06
478,11669.9,3.76665e-06,4.96727e-06
479,11694.3,3.90322e-06,4.78349e-06
480,11718.8,3.76865e-06,4.83806e-06
481,11743.2,3.67584e-06,5.24721e-06
482,11767.6,3.71589e-06,5.15471e-06
483,11792,3.7733e-06,4.95135e-06
484,11816.4,3.96768e-06,5.21634e-06
485,11840.8,4.05407e-06,5.27702e-06
486,11865.2,3.98225e-06,4.94853e-06
487,11889.6,3.80809e-06,4.84165e-06
488,11914.1,3.62195e-06,5.09549e-06
489,11938.5,3.54805e-06,5.02035e-06
490,11962.9,3.50788e-06,4.76621e-06
491,11987.3,3.51978e-06,4.85727e-06
492,12011.7,3.64072e-06,5.07256e-06
493,12036.1,3.79103e-06,5.10235e-06
494,12060.5,3.81899e-06,5.16331e-06
495,12085,3.84172e-06,5.28691e-06
496,12109.4,3.92176e-06,5.06326e-06
497,12133.8,3.89955e-06,4.83472e-06
498,12158.2,3.9734e-06,5.02283e-06
499,12182.6,3.86148e-06,5.03006e-06
500,12207,3.80996e-06,4.781e-06
501,12231.4,4.05464e-06,5.01065e-06
502,12255.9,4.16973e-06,5.08003e-06
503,12280.3,4.15075e-06,4.76121e-06
504,12304.7,4.00029e-06,4.76634e-06
505,12329.1,3.69917e-06,4.82478e-06
506,12353.5,3.73871e-06,4.62819e-06
507,12377.9,3.94619e-06,4.58793e-06
508,12402.3,4.05114e-06,4.93926e-06
509,12426.8,3.95931e-06,4.91592e-06
510,12451.2,3.88429e-06,4.67321e-06
511,12475.6,4.02022e-06,4.63097e-06
512,12500,4.04363e-06,4.58261e-06
513,12524.4,3.85044e-06,4.85243e-06
514,12548.8,3.88405e-06,5.02028e-06
515,12573.2,3.85747e-06,5.15455e-06
516,12597.7,3.75111e-06,5.23167e-06
517,12622.1,3.79218e-06,5.14565e-06
518,12646.5,3.75378e-06,4.97097e-06
519,12670.9,3.5978e-06,4.86557e-06
520,12695.3,3.68897e-06,4.95213e-06
521,12719.7,3.76236e-06,5.1301e-06
522,12744.1,3.77043e-06,5.07081e-06
523,12768.6,3.77993e-06,5.07733e-06
524,12793,3.85369e-06,5.06029e-06
525,12817.4,3.9417e-06,4.84149e-06
526,12841.8,3.95491e-06,4.78726e-06
527,12866.2,3.88913e-06,4.9936e-06
528,12890.6,3.88967e-06,5.14591e-06
529,12915,3.8807e-06,5.1887e-06
530,12939.5,3.90243e-06,4.99564e-06
531,12963.9,3.95823e-06,4.73749e-06
532,12988.3,3.90568e-06,4.73149e-06
533,13012.7,3.62687e-06,4.97703e-06
534,13037.1,3.6412e-06,5.12087e-06
535,13061.5,3.99462e-06,4.89756e-06
536,13085.9,4.0248e-06,4.85074e-06
537,13110.4,3.87161e-06,5.00094e-06
538,13134.8,3.6342e-06,5.03359e-06
539,13159.2,3.60054e-06,4.95371e-06
540,13183.6,3.7489e-06,5.07264e-06
541,13208,3.85281e-06,5.11229e-06
542,13232.4,3.84631e-06,4.82617e-06
543,13256.8,3.78372e-06,4.81422e-06
544,13281.3,3.66768e-06,4.94064e-06
545,13305.7,3.70339e-06,4.86548e-06
546,13330.1,3.94781e-06,4.91521e-06
547,13354.5,4.07193e-06,4.8586e-06
548,13378.9,3.83072e-06,4.72734e-06
549,13403.3,3.82026e-06,4.85823e-06
550,13427.7,3.95553e-06,5.09937e-06
551,13452.1,4.11157e-06,5.05577e-06
552,13476.6,4.16185e-06,5.05445e-06
553,13501,3.87926e-06,4.91962e-06
554,13525.4,3.62029e-06,4.91855e-06
555,13549.8,3.6406e-06,5.14301e-06
556,13574.2,3.66213e-06,5.02757e-06
557,13598.6,3.77062e-06,4.73114e-06
558,13623,3.957e-06,4.57204e-06
559,13647.5,4.02744e-06,4.68569e-06
560,13671.9,4.07657e-06,4.86566e-06
561,13696.3,4.06164e-06,4.75351e-06
562,13720.7,3.93887e-06,4.67717e-06
563,13745.1,3.81312e-06,4.75249e-06
564,13769.5,3.864e-06,4.8269e-06
565,13793.9,3.85294e-06,4.84198e-06
566,13818.4,3.79317e-06,4.70656e-06
567,13842.8,3.87496e-06,4.73554e-06
568,13867.2,3.82187e-06,4.81502e-06
569,13891.6,3.77011e-06,4.86311e-06
570,13916,3.8985e-06,5.10286e-06
571,13940.4,4.10664e-06,5.02051e-06
572,13964.8,4.16994e-06,4.67652e-06
573,13989.3,4.11875e-06,4.5976e-06
574,14013.7,3.92658e-06,4.83622e-06
575,14038.1,3.57238e-06,4.98737e-06
576,14062.5,3.57037e-06,4.97216e-06
577,14086.9,3.82517e-06,4.79238e-06
578,14111.3,3.84036e-06,4.90911e-06
579,14135.7,3.84576e-06,5.03543e-06
580,14160.2,3.92464e-06,4.95744e-06
581,14184.6,3.77976e-06,4.9535e-06
582,14209,3.6561e-06,4.92112e-06
583,14233.4,3.61304e-06,4.9355e-06
584,14257.8,3.64399e-06,5.14542e-06
585,14282.2,3.71235e-06,5.25359e-06
586,14306.6,3.72504e-06,5.37745e-06
587,14331.1,3.80777e-06,5.23334e-06
588,14355.5,3.8565e-06,4.71841e-06
589,14379.9,3.85436e-06,4.60144e-06
590,14404.3,3.83283e-06,5.02538e-06
