;Scopy version,f4beeb1
;Exported on,Friday October 11/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
304,7421.88,3.96571e-06,3.94402e-06
305,7446.29,4.06389e-06,3.96665e-06
306,7470.7,4.00735e-06,4.15474e-06
307,7495.12,3.8538e-06,4.34554e-06
308,7519.53,3.73923e-06,4.37079e-06
309,7543.95,3.82639e-06,4.29116e-06
310,7568.36,3.89462e-06,4.16029e-06
311,7592.77,3.8453e-06,3.89102e-06
312,7617.19,3.71712e-06,3.70021e-06
313,7641.6,3.73885e-06,3.87625e-06
314,7666.02,3.84784e-06,4.09632e-06
315,7690.43,3.72832e-06,4.25545e-06
316,7714.84,3.56711e-06,4.2041e-06
317,7739.26,3.53257e-06,4.07374e-06
318,7763.67,3.54876e-06,4.07691e-06
319,7788.09,3.64046e-06,4.20319e-06
320,7812.5,3.81299e-06,4.29016e-06
321,7836.91,3.91824e-06,4.2651e-06
322,7861.33,3.83975e-06,4.12951e-06
323,7885.74,3.82435e-06,4.14506e-06
324,7910.16,3.88722e-06,4.26684e-06
325,7934.57,4.00303e-06,4.42573e-06
326,7958.98,4.07938e-06,4.42388e-06
327,7983.4,3.95377e-06,4.31343e-06
328,8007.81,4.01835e-06,4.41929e-06
329,8032.23,4.05345e-06,4.50725e-06
330,8056.64,3.91052e-06,4.38508e-06
331,8081.05,3.8361e-06,4.40926e-06
332,8105.47,3.86973e-06,4.3377e-06
333,8129.88,3.78432e-06,4.18447e-06
334,8154.3,3.62277e-06,3.97843e-06
335,8178.71,3.58477e-06,3.96638e-06
336,8203.13,3.63244e-06,4.15014e-06
337,8227.54,3.71179e-06,4.18937e-06
338,8251.95,3.85808e-06,4.16515e-06
339,8276.37,3.80771e-06,4.12921e-06
340,8300.78,3.62897e-06,3.87034e-06
341,8325.2,3.50111e-06,3.98171e-06
342,8349.61,3.49043e-06,3.95032e-06
343,8374.02,3.62276e-06,4.01689e-06
344,8398.44,3.57044e-06,4.14586e-06
345,8422.85,3.59927e-06,4.02437e-06
346,8447.27,3.73235e-06,3.98997e-06
347,8471.68,3.99022e-06,3.97239e-06
348,8496.09,4.06344e-06,4.06062e-06
349,8520.51,3.9248e-06,3.87634e-06
350,8544.92,3.76075e-06,3.93948e-06
351,8569.34,3.62687e-06,4.13244e-06
352,8593.75,3.60188e-06,4.12206e-06
353,8618.16,3.7493e-06,4.09797e-06
354,8642.58,3.74845e-06,4.16321e-06
355,8666.99,3.79379e-06,4.15944e-06
356,8691.41,3.77267e-06,3.9017e-06
357,8715.82,3.84883e-06,3.84687e-06
358,8740.23,4.04399e-06,4.01183e-06
359,8764.65,3.9785e-06,4.21808e-06
360,8789.06,3.77182e-06,4.4135e-06
361,8813.48,3.88198e-06,4.21831e-06
362,8837.89,3.87257e-06,4.01569e-06
363,8862.3,3.51911e-06,4.06359e-06
364,8886.72,3.46796e-06,4.22389e-06
365,8911.13,3.59994e-06,4.21582e-06
366,8935.55,3.72174e-06,3.93527e-06
367,8959.96,3.79007e-06,3.99365e-06
368,8984.38,3.67195e-06,4.21158e-06
369,9008.79,3.55709e-06,4.12702e-06
370,9033.2,3.63585e-06,4.03079e-06
371,9057.62,3.76067e-06,4.11848e-06
372,9082.03,3.74769e-06,4.08186e-06
373,9106.45,3.61046e-06,3.97849e-06
374,9130.86,3.62548e-06,3.95008e-06
375,9155.27,3.82919e-06,4.00301e-06
376,9179.69,3.93486e-06,4.18636e-06
377,9204.1,3.8934e-06,4.15331e-06
378,9228.52,3.81532e-06,4.11658e-06
379,9252.93,3.93515e-06,4.04898e-06
380,9277.34,4.14991e-06,4.02789e-06
381,9301.76,4.09816e-06,4.15105e-06
382,9326.17,3.91965e-06,4.26526e-06
383,9350.59,3.80504e-06,4.21423e-06
384,9375,3.86727e-06,4.08707e-06
385,9399.41,3.74206e-06,4.17344e-06
386,9423.83,3.56126e-06,4.34989e-06
387,9448.24,3.67331e-06,4.38931e-06
388,9472.66,3.87868e-06,4.38642e-06
389,9497.07,3.7201e-06,4.35647e-06
390,9521.48,3.61785e-06,4.16465e-06
391,9545.9,3.71148e-06,4.19121e-06
392,9570.31,3.73394e-06,4.23396e-06
393,9594.73,3.82399e-06,4.13354e-06
394,9619.14,3.95105e-06,3.95261e-06
395,9643.55,3.77596e-06,3.86462e-06
396,9667.97,3.64615e-06,3.93177e-06
397,9692.38,3.74556e-06,4.03137e-06
398,9716.8,3.72961e-06,4.08501e-06
399,9741.21,3.69769e-06,4.09965e-06
400,9765.63,3.69228e-06,4.28768e-06
401,9790.04,3.78499e-06,4.20191e-06
402,9814.45,3.77581e-06,3.93191e-06
403,9838.87,3.7531e-06,3.9076e-06
