;Scopy version,f4beeb1
;Exported on,Monday October 14/10/2024
;Device,M2K
;Nr of samples,4096
;Sample rate,0
;Tool,Spectrum Analyzer
;Additional Information,Exponential RMS,Blackman-Harris,100,Exponential RMS,Blackman-Harris,100,
Sample,Frequency(Hz),Amplitude CH1(V/?Hz),Amplitude CH2(V/?Hz)
218,5322.27,1.25403e-05,0.000894957
219,5346.68,1.34192e-05,0.000981662
220,5371.09,1.4379e-05,0.00105209
221,5395.51,1.40865e-05,0.00103546
222,5419.92,1.29849e-05,0.000964508
223,5444.34,1.23849e-05,0.000926536
224,5468.75,1.2706e-05,0.000926807
225,5493.16,1.33548e-05,0.000963118
226,5517.58,1.26885e-05,0.000936471
227,5541.99,1.23133e-05,0.000936057
228,5566.41,1.29307e-05,0.000982512
229,5590.82,1.32451e-05,0.000990921
230,5615.23,1.30032e-05,0.000958012
231,5639.65,1.28088e-05,0.000912032
232,5664.06,1.28318e-05,0.000899475
233,5688.48,1.26321e-05,0.000911447
234,5712.89,1.23438e-05,0.000915565
235,5737.3,1.21796e-05,0.000909076
236,5761.72,1.22585e-05,0.000901007
237,5786.13,1.23812e-05,0.000902384
238,5810.55,1.31774e-05,0.000975247
239,5834.96,1.34982e-05,0.000987224
240,5859.38,1.29212e-05,0.000951044
241,5883.79,1.26932e-05,0.000941654
242,5908.2,1.2781e-05,0.000926104
243,5932.62,1.28002e-05,0.000917282
244,5957.03,1.30721e-05,0.000931982
245,5981.45,1.28061e-05,0.000940302
246,6005.86,1.27859e-05,0.000992102
247,6030.27,1.28298e-05,0.00100129
248,6054.69,1.29746e-05,0.000988381
249,6079.1,1.3404e-05,0.000999832
250,6103.52,1.34109e-05,0.000981362
251,6127.93,1.29161e-05,0.000952401
252,6152.34,1.25276e-05,0.000952263
253,6176.76,1.22867e-05,0.000938179
254,6201.17,1.27001e-05,0.000965824
255,6225.59,1.33151e-05,0.000987371
256,6250,1.32266e-05,0.000958468
257,6274.41,1.27351e-05,0.000921025
258,6298.83,1.26623e-05,0.000930832
259,6323.24,1.26203e-05,0.000921288
260,6347.66,1.29859e-05,0.000930826
261,6372.07,1.2735e-05,0.000925449
262,6396.48,1.21058e-05,0.000908018
263,6420.9,1.19689e-05,0.00092147
264,6445.31,1.24836e-05,0.000962784
